ItemID,Sentiment,SentimentText
4734,0, sound only comes out one bud. hope it's the bud itself &amp; not the zune
4735,1, South Carlonia @ Alaska tomorrow night! Going with Alan and mom! &lt;3 Exciiited.
4736,0," space? prep surfaces? to not have to vacuum after cooking? (flooring instead of carpet, maybe?) I love my place but not the kitchen."
4737,1, SPONGEBOB! ~
4738,0, spring break is over way too early... now i have to back to &quot;school&quot; 
4739,1, steak and shake
4740,0, Stella has gone to the Vets. She ran into a barbed wire fence- again. &amp; tore open her leg- again. Silly!
4741,0,"- Still can't believe he is gone, a person who doesn't deserve the way he got it. R.I.P. Trev "
4742,0, still mad tired from last night
4743,0, still no followers OR requests..
4744,0, still upset abt not winning the new moon tickets i really wanted to go to italy !!    my sis (@lauraxavier) and i really wanted to go
4745,1,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !
4746,0, stop braggin.. I awso want mre followerz @cpt_zeed
4747,0," Stopping Ulduar progression for a while with only 3 bosses down. I guess Ignis needs 3 tanks, and we only have 2 geared ones who show up"
4748,0, stressed.. why couldnt everything just being simple / straight away?
4749,0, stripping walls todayy
4750,0, stupid shit.
4751,0, stupid vergin media had my internet limmited to 256kbps stupid peek times
4752,0, Subscribe???  www.youtube.com/itsadamblake
4753,0," sucks that everyone's back at school, no one to talk to late at night. ah should prob be in bed anyways"
4754,0,#NAME?
4755,0,- summer has disappeares; no summerfeeling in Austria!! 
4756,1,#NAME?
4757,1, summmmeerrrr.. love it!
4758,0, SUMONE KILL IT!!
4759,1,#NAME?
4760,1, Sunday! ive been talking with the family.. later... lunch and then ...  no plans
4761,1, Sunny smiley music ftw. The Black Keys &quot;Act nice and gentle&quot; ? http://twt.fm/137436
4762,0, super worried. Gonna go visit Nick in the hospital soon.
4763,0, supposed to get my guitar today. But I didn't! :'(
4764,0, Survive tonight.
4765,0," switching from one oven to another is always tricky. my pink ring just came out part BRIGHT orange. this shit is like, glow in the dark."
4766,0, Sydney &amp; Taylor hate me!!!
4767,0, Sydney just broke up with me
4768,0, T.T I HATE STRIVE4SUCCESS !!!
4769,0," take care of yourself, and drink lots, and lots, and lots of fluid!!"
4770,0, Talk about being awakened onn the wrong side of the bed.
4771,1,"#delongeday what? Haha apparently that's today. Exciting, he has his own day "
4772,1,#delores says: im ready for you 
4773,1,#Detroit there's a rainbow over Belle Isle right now 
4774,1,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2
4775,1,#dhempe is out of the trending topics now 
4776,1,#digg if anybody needs any help with digg add me or @ me. I'll be more than happy to help. 
4777,0,"#digibcast Room for local mobitv producers. Only 4 of 19 vodacom mobiletv channels are local - etv, mnet2go, rhema &amp; super sport "
4778,0,#dirtygun...aww i miss halfsies milk shakes 
4779,0,#diversity to win!! but that boyle woman will 
4780,1,#DMB Ao Vivo: http://www.hulu.com/live/dmb &lt;~Showball! 
4781,1,#dmctweeterscount 1 change number and don't repeat 
4782,1,#DMCwmnSHOW This is Julian from the DMC Twitter booth here! awesome day today...we've had over 2-3 dozen people TWEET with us today!! 
4783,1,#DMCwmnSHOW we've having crazy awesome time at the women's show from rachel and haley 
4784,1,"#dnd minions are nice, but building a wolfpack of minions is not a very fun idea. Sorry players, now, let's try some brutes and casters "
4785,1,#dogtraders Hooray I checked toothpaste for dinner for the first time in forever 
4786,0,"#domainidea after a long, hilarious discussion at uni I decided I wanted to register www.swine09.com... It was already taken "
4787,0,#dontuhate when ur horny as fuck and can't get it n the way u want. Woe is me 
4788,0,#dontyouhate having to act excited!!! 
4789,0,#dontyouhate How u have to watch old Chapelle Show reruns 
4790,0,#dontyouhate how ugly T.i.'s wife is? &amp; how the fk did she get a show? that's BET for ya 
4791,0,#dontyouhate it when you want a shirt from HOT TOPIC and the never have ur size the eathier have extra small or extra lg and never Med. 
4792,0,#dontyouhate living with herpes 
4793,0,#dontyouhate low GPAs 
4794,0,#dontyouhate muscle aches 
4795,0,#dontyouhate stop seeing your crush when classes are over? 
4796,0,#dontyouhate the people that won't let you go ahead of them in the grocery store when they have 271 items and you have 3? 
4797,0,#dontyouhate to be in Love with someone that you can't have 
4798,0,#dontyouhate when a woman brags on the coochie &amp; its like nothing 2 brag about. Sorry ladies but not all of u got the bomb coochie sorry 
4799,0,#dontyouhate when drunk ppl r telling u a story that goes nowhere...ur not a storyteller and I can't deal wit u right now! 
4800,0,#dontyouhate when funny jokes are over-used and then they're not funny anymore? 
4801,0,#dontyouhate when it's a rainy night and u don't have anyone to cuddle next too 
4802,0,#dontyouhate when its late and u need to go bed but really dont wanna? im experiencing that right now 
4803,0,#dontyouhate when ppl update too fast and you cant keep up 
4804,0,#dontyouhate when the one you really really want is miles away 
4805,0,#dontyouhate when there is no food in the house 
4806,0,#dontyouhate when u listening to @djcamilo on the radio and the station goes out of range 
4807,0,#dontyouhate when ur sleeping sooo good and then ur phone rings.  AND it's someone u woulda never picked up 4 anyways!!
4808,0, Terrible morning.
4809,0, Thank you Stewart &amp; Lisa for a wonderful evening!   about the 2nd cut.  We love you!
4810,1, thank yu
4811,0, that hurts
4812,1, that made microchips to AMD but I suspect you deserve it!
4813,1, that man will be a good father to 6 and 7
4814,1,-- that my head doesn't think so. *chuckle*  G'Night!  *waves* ... *to no one at all*  huh.  sad.  just sad.  *chuckle*  
4815,0, that was mean
4816,0, that's a bitch.
4817,0, thats depressing.
4818,0,- thats my hair guys. oh dip i gotta go!  on-ee two minits leff . . .
4819,1, that's my only expression! I think I like him. Yes
4820,0, that's sad #squarespace
4821,0, that's so sad. I'm going to miss her. {blc+grt&lt;3}
4822,0, thats Tiki in Long Branch...
4823,0," the 50 dollar gas fill ups have ended. To cheer me up, I'm blasting Miranda! and dancing funny. #driving."
4824,0, the absolute worst @jaeshaunese smthn abt an ex...
4825,0," the Apple repair guy can't come to fix my IMac until they get the parts. SO, a few more days without Chiaki  (yes my comp has a name!)"
4826,0, The bottom fell out.
4827,1,' the climb' is effing nice!! 
4828,0, the closest BGT tour is Cardiff or London dam it why doesnt anybody other than the Chuckle Brothers tour the Westcountry?
4829,0, the columbus blue jackes may be movieing to anew city to play at  thats sad news
4830,1,' The Da Vinci Code'it was AWESOME.
4831,0, the end of him and me. very sad ending.
4832,0, the ex makes me feel so uncomforable.
4833,1,#NAME?
4834,0, The Georgia Theatre burned down this morning. so sad.
4835,0, the guy died in the end and it's a true story....it just seems so sad....but its foolish of me to wish everything to hav a happy ending
4836,0, the kings of leon used to be so good. this song was not made to sound good played live. thanks for selling out
4837,0, The movie starts at 3:45 and its only 3:30
4838,1, the play was really good. I loved it! now I'm at the Chinese restaurant with girlfriend and Alison.
4839,0, The quote in the middle of this section is discouraging. I'll get it in the DSM yet! http://is.gd/wyOr
4840,0, the rain stopped
4841,0," The side of my foot keeps getting these stabbing pains. ARE YOU BEHIND THIS, @CandyMaize?!"
4842,0, the sing store won't work.
4843,0, the sun isn't out today! Now it is!  http://twitpic.com/7n92l
4844,0,#NAME?
4845,0, the thinggy short stack r gonna be on isnt working its not letting me say shiz!!!
4846,1, the time is coming ... just missing a little time ... and here I come to the shop!
4847,0, THEN WE HAVE TO GO TO THE POOL ALL BY OURSELVES U N ME
4848,0, there goes my last hope of getting into a good school.
4849,0, there is a sad face. i missed so you  think you can dance last night!
4850,0, there was no storm
4851,0, there's something flying around the house. it's buzzing.  I DON'T KNOW WHAT IT IS!
4852,0, TheVenomInside.
4853,0, they didn't do the song I wanted. :| LOL still amaaaaazing &lt;3
4854,0,#dontyouhate when ur so bored &amp; all that's keeping you entertained are the trending topics 
4855,0,#dontyouhate when you find out that today is not yesterday anymore... 
4856,0,#dontyouhate When You Have To Fart.. But Turns Out You Have To Poo Really Bad  In PUBLIC!!
4857,0,#dontyouhate when you love someone so much you can hardly breathe when you know they're upset i forget how much she means to me sometimes 
4858,0,#dontyouhate when your following more people than are following you! ew i feel like a loser 
4859,0,#dontyouhate when your hungry but u dnt know what u want 2 eat 
4860,0,#dontyouhate when yourr battery on your blackberry is low &amp;the radio signal turns off &amp;you cant get txts or calls?  or is that jst mine?
4861,1,#dontyouhateitwhen people are two faced 
4862,0,#dontyouhateitwhen you get paper to print pictures on to iron on to a shirt but your MS Word won't invert the picture? 
4863,1,#doyourememberwhen 7th Heaven was such a popular show 
4864,0,"#doyourememberwhen Foxy Brown could hear, then she went deaf, then she went to jail.  Thats still my bitch though. BK!"
4865,1,#doyourememberwhen i danced like there was no tomorrow? 
4866,1,#doyourememberwhen myspace first started out...it was pretty lame. YEAH i remember that shit. i'm a fuckin nerd 
4867,1,"#doyourememberwhen someone last said something that genuinely made your heart smile... I do, and I remember who! "
4868,1,#doyourememberwhen what is this? haha 
4869,0,#dreams Had to speak at night honoring michelle obama as fashion icon. Did so wearing her clothes. Got pee on them while changing. 
4870,1,#dreamwidth invites are all gone for now! I'll offer up some more on here when I get them 
4871,1,#dubai fixed flickr issue: http://ow.ly/7yiA 
4872,1,"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale."
4873,0,#e3 ... I feel so sorry for Abagail.  
4874,1,#e3 Cammie's wearing white pants.. you know what that means 
4875,0,"#e3 Erm, is that the end of the Nintendo conference? Think have just watched them throw away competitive advantage over the 2008/09 E3's "
4876,0,#E3 here come the stats 
4877,1,#E3 I agree Kotor should be a movie 
4878,1,"#E3 Man, I want Milo to be MY friend! "
4879,1,#E3 Shouldn't Ringo Starr be also a knight. SIR Ringo Starr. 
4880,0,"#E3 you people are lucky to watch it, I'm stuck at work "
4881,1,"#EA on #E3 : Pchhhh Luke pccchhhh, I'm your dad... pchhhh. Ok, it's Star Wars Old Republic now with online mode. Come to the dark side "
4882,1,"#easactive day 14 finished, good luck to all those starting day 1  you can do it!"
4883,1,#ebay item very cheap! RRP £107 but this item is a bargain BID!http://tiny.cc/HiJFI   
4884,1,#eu09 gives new meaning to the word #mashup 
4885,0,"#eu09 Shit the fucking bed, NO MEPs in the South West? 4th place?! It's like watching a car crash "
4886,0,#eu09 vergüenza a todos los que no votaron / Shame on all those who didn't use their vote 
4887,1,"#Eurovision - #UK 's singer has a nice, strong voice, too.  I like how she's moved around the stage. Not stood still, like a lot of places"
4888,0,#Eurovision miss Paul 
4889,1,"#Eurovision UK jury scores: http://bit.ly/Mceiv. Juries know their stuff, voted for best songs, public haven't a clue! Ban televoting! "
4890,1,#Eurovision. Have u learnt some russian words now? Babushka = Grandma 
4891,1,#euruko let's make some noise with archaeopteryx 
4892,1,#everybody knows ... everybody knows# that should definately be some kind of motivation to quit smoking i say ! 
4893,0,#Evolution wont evolute anymore! 
4894,1,#exremefirstaid course has made me realise how precious life is. Stay safe everyone 
4895,1,"#ExtJsInAction : Working on revising chapter 2, adding Ext.Templates to the chapter, moving Components to chapter 3.  Lots to do still. "
4896,0,#eyeblasterday heading back to the office  thank you for the great day ooo @eyeblaster
4897,0,#F1 #BritishGP - great display from Red Bull and Vettel today.  3 week break now until German GP at Nurburgring 
4898,0,"#F1 Bollocks, essentially. "
4899,0,"#F1 Bouemi makes a move on Raikonnen! He is all over the back of him, and overcooks it on the last corner "
4900,0,#F1 FIA says budget cap will go ahead unchanged. Last nail in the coffin for F1 as we know it? 
4901,1,#F1 i know it won't happen but I am calling it anyway: Mark #Webber will win his first race tomorrow. 
4902,0,#f1 my avatar hasn't updated on Tweetie 
4903,0,#f1 Rubens knows he has lost any chance of the world championship 
4904,0,"#f1 So, another good race for us tifosi then "
4905,1,#f1 soon  good luck brawn and mclaren fix up look sharp :p
4906,1,#f1 wish I got out of bed earlier. never knew the weather was going to cause so much fun. Excellent season so far 
4907,0,#f1 wonder if Hamilton is thinking of jumping ship? Never heard him so negative as post race interview just. 
4908,0,#facebook a little faster  - still very slow -  but some updates disappeared  #fb
4909,1,#facebook and/or #mafiawars is having issues for everyone today... good thing i shouldn't be playing anyway 
4910,0,#facebook is extremely sluggish right now...to the point where it is not even usable 
4911,1,"#FACup about to start. Who to support, Everton spearheaded by Aussie Tim Cahill or Chelsea managed by 'Aussie' Guss Hiddink ? "
4912,1,#FAcup I don't support either team but I'd rather see Everton win because Chelsea I just well... SCUMMY 
4913,0,#fail #bgt #stavrosflatley should have won.  epic epic fail!
4914,0,"#fail #sony http://9pe2w.tk &quot;VidZone - Free streaming music videos coming soon to PLAYSTATION®3&quot; schön wäre es, aber nicht für schweizer "
